,Y,X,alpha,beta,t-stat,p-value,r-sq,ADF p-value,Coint Strength,Coint Strength p-value,Coint Strength Rsq
144726,LHX,WRB,-0.9642028190248854,2.1010706470005966,236.0434182955946,0.0,0.9568103139692634,0.0040539094541231,-0.009833331144997227,0.0005495965788173534,0.27224442703415663
144730,LHX,WTW,-1.9730348993032725,3.528692988337109,182.9498663579305,0.0,0.9301110373614802,0.0005031497297113,-0.008833802546823337,0.0002539441323990922,0.15088910084203944
144732,LHX,XEL,-1.103212796321998,2.421309467358902,186.25261015652,0.0,0.932401622140988,0.0081646694224025,-0.006581037115833303,0.006116181714975024,0.18704729988281021
144736,LHX,YUM,-1.4880501718103971,2.6592324128518587,204.96684667733385,0.0,0.9435166657363886,0.0345366070471755,-0.009270580659500361,0.000546025558016642,0.1563354211087703
144744,LII,LNT,-2.0902228928883093,3.347618844702301,215.87141897431607,0.0,0.948794137080078,0.0003252851872353,-0.007996254161977131,0.004406019570009379,0.09242573660964826
144755,LII,MA,-0.8156503467033117,1.03410053351409,165.79409995672572,0.0,0.9161741651124202,0.0415275110070489,-0.00047686231861858853,0.6657458784625474,0.12896466054454336
144758,LII,MAR,-0.763014141935649,1.833613784448504,120.60123076754628,0.0,0.852576167255349,0.0327058964171365,-0.002555053032395503,0.11326976720715065,0.13354215366934208
144760,LII,MCD,-1.362744361857109,3.71157751309877,216.0189733808737,0.0,0.9488604906027116,0.0061027805998872,-0.008839105540985654,0.0011615211731974575,0.147707840016579
144761,LII,MCHP,0.2944234086174485,1.9935750518992608,147.8605079986783,0.0,0.8968320668909827,0.0337117752704175,-0.0063027192079446095,0.0011872656804991734,0.12137191606630904
144764,LII,MDLZ,-4.11138579394612,4.803569923358434,166.22289740789182,0.0,0.9165700549635728,0.0088209300995466,-0.0044696256328045835,0.03758336997601207,0.13210736137993506
144765,LII,MDT,-2.584224807540354,3.2928309274788736,171.85163292015054,0.0,0.9215239242314296,0.0342849069793044,-0.004334051304285595,0.050772238270120014,0.1311321247927163
144772,LII,MKC,-0.9145444483996502,2.4983461298240663,151.57585839024804,0.0,0.901334788669853,0.0338441485478447,-0.006483111969533197,0.0012485048900059646,0.1005031583654662
144777,LII,MNST,-0.7122255336263497,1.849821582791655,156.44059058700546,0.0,0.9068127076088928,0.0143284620780019,-0.0058927616464736765,0.003976289267137284,0.11921333559003044
144784,LII,MRK,-3.575829615110543,4.422444018375356,134.2444377943393,0.0,0.8775355323296792,0.0224167011183967,-0.0034766471490354288,0.05777227758941359,0.07298413906506374
144812,LII,NTRS,-3.178605828541829,3.785723953000261,126.53941440820432,0.0,0.8642538093340637,0.0130497162400737,-0.002858034453608412,0.08276350906371721,0.16890017679255098
144815,LII,NVR,0.3459092750979624,1.463973389869164,192.4506970442744,0.0,0.936413258971313,0.0377584357819957,-0.007096380765990726,0.0025092649838613177,0.21080218299195774
144819,LII,O,-3.29205830369334,4.134150305798742,129.76761936379637,0.0,0.8700569659202103,0.0129424493906528,-0.00260113558090316,0.13150846134032573,0.12894038138520547
144827,LII,OTEX,-1.864772076659432,2.765937911389817,186.70629849528825,0.0,0.9327076651647812,0.0029038216958592,-0.007019714316763183,0.0034024948343350566,0.12928150588436227
144836,LII,PCAR,-3.49532740434459,4.317966847155374,126.47351287206703,0.0,0.8641315318230192,0.026541911993435,-0.00499404754590426,0.0018714155766493068,0.20861893393694309
144838,LII,PEG,-3.5055296055322,4.808642079323214,252.2437307964706,0.0,0.9619756914994276,1.2077588411160357e-05,-0.013775036664022619,1.9663161614288492e-05,0.11221137949828708
144839,LII,PEP,-3.645658354165613,4.610799113132117,192.8180181697354,0.0,0.9366399600938592,0.0238619763080637,-0.0066031956896465795,0.0076126885999134655,0.1274707246160569
144843,LII,PGR,0.7492287430778513,1.3512153403275668,186.0167863358276,0.0,0.9322417379404334,0.0145083356279134,-0.007627940079940082,0.0014021594910354302,0.12763021411346454
144847,LII,PKG,-0.9248152686111404,1.5166841884806583,143.4319778337564,0.0,0.8910676903604083,0.0446985321940002,-0.0038637509913418094,0.032727419798361065,0.19439049001583386
144859,LII,PTC,0.4220290972845037,1.4932558637840998,142.5017367733626,0.0,0.8897980850357137,0.0127651466604803,-0.005596355754408752,0.003819857109557853,0.06927877456403508
144870,LII,RELX,-2.5029027350376505,2.7973784499889023,163.53401930617818,0.0,0.9140417073893424,0.0285664028505343,-0.005608140600791912,0.008458561592059927,0.12061282796025818
144878,LII,ROL,0.5274678517708425,1.529726234687926,180.89892862285143,0.0,0.9286310662785168,0.0095696193882801,-0.008168156183780641,0.000452573734385434,0.12641151123765737
144879,LII,ROP,-0.4449729823137436,1.987982870597269,222.5284379066726,0.0,0.9516661306263852,0.0073475150406469,-0.008581054617174873,0.0010802825262828239,0.2486048169808014
144880,LII,ROST,-0.6484067684855832,1.915310556180304,199.13755878505523,0.0,0.9403615309870222,0.0003521315563882,-0.0073349092104187065,0.0037882947674533884,0.1395228875816764
144884,LII,RTO,0.6139044158443961,1.1257132664676657,179.39701104155017,0.0,0.9275180368806464,0.0048660275432947,-0.007975840722317272,0.0008267983740074719,0.07000480666557429
144891,LII,SAP,-3.306874856869024,4.248007657797314,140.14824812102503,0.0,0.8864894532107844,0.0078839441859975,-0.0050462793286125684,0.006617575289490874,0.11656581192819326
144893,LII,SBUX,-0.5641877339296008,1.973405714695196,156.2896854746029,0.0,0.9066494740857708,0.044028463291154,-0.004389261912535018,0.02995728977890355,0.1385001367670493
144903,LII,SLF,-3.64505236896352,3.7677800692024777,136.35784707405932,0.0,0.8808534726333561,0.0320041098911636,-0.003649838076854286,0.038924437424005955,0.16021232990683287
144911,LII,SO,-4.738934830014093,6.93919399698244,124.95872813171604,0.0,0.8612772270833993,0.0211398283985383,-0.0031480553911172457,0.06562530289759215,0.0856136635391691
144916,LII,SRE,-2.591401873935056,2.8132162406372294,164.91049037084971,0.0,0.9153497062139382,0.0031114695829658,-0.00575513133843455,0.00793833376633589,0.10356704983473208
144917,LII,SSNC,-0.214768986329901,1.2178500488120012,239.09087535143672,0.0,0.9578581883702671,5.2436356374334994e-05,-0.013870685112451979,3.502457363663556e-06,0.15234363240931914
144927,LII,SWK,-2.35314225117769,3.817209157910383,173.6883992219637,0.0,0.9230478792689772,0.0018954974106893,-0.006196526170458841,0.0022819696368121594,0.284245238484504
144929,LII,SYK,-0.4309864175927942,1.9131387461672624,281.26961199886125,0.0,0.9691893407948988,1.2321354728224624e-05,-0.014498818219954822,3.070842914138049e-05,0.16296362172079093
144930,LII,SYY,-1.804433476205584,3.2952630247949792,176.84288145852037,0.0,0.9255661810419434,0.0006923566683228,-0.006358453771343824,0.004249601798843188,0.17086662245675022
144944,LII,TFC,-3.8873289733944887,4.685284712929911,117.2054217922704,0.0,0.8452508713568863,0.0131616153428386,-0.0030105096366568017,0.052420580074715444,0.15915076692497587
144945,LII,TFX,0.2980742985197951,1.3450904851962713,194.0642246885141,0.0,0.9374003185695928,0.0492534428598828,-0.0073780317024254236,0.0032054842843710785,0.11805628081871977
144947,LII,TJX,-1.8521664230605188,2.534110560776689,186.64357959683292,0.0,0.9326654780499598,0.0017014196649489,-0.006188943156020545,0.008985431567168196,0.15021960523907862
144952,LII,TMUS,0.724962230441115,1.1897725555603536,161.32900256318814,0.0,0.9118843860776624,0.0150399068103233,-0.006079464034186608,0.004735925727710023,0.07844032431511172
144959,LII,TRV,-4.13344132173591,4.26264044518611,155.47287612685065,0.0,0.90575870593398,0.0132877695059217,-0.0034639912807670576,0.07863468884651034,0.1765365312298547
144969,LII,TVE,-20.24996629708812,21.967531647745314,124.58214271655956,0.0,0.8605544245045809,0.0082379025220627,-0.003904258209140495,0.028082245982784134,0.007597628674368528
144970,LII,TXN,0.7732030407769399,1.287820577875899,190.3678743878198,0.0,0.9351050264878058,0.0148531192628489,-0.007633503669773015,0.0014445538534900836,0.159175119127404
144976,LII,UL,-5.40854762783565,6.173152117118201,157.33647336452128,0.0,0.9077733188557016,0.0251146052434327,-0.0044267355254148,0.034307210510844885,0.09305033449478517
144984,LII,V,0.5415195895401573,1.0423380918810694,209.61040447806187,0.0,0.9458575325451554,0.0052408759013069,-0.008652214067883851,0.0009447083790521491,0.16374741621346123
144988,LII,VMC,-1.3490054202204216,2.4354968500704866,142.81536012926156,0.0,0.8902284897161237,0.0249305084500933,-0.004445311375322146,0.014693774813775241,0.17796851781406786
144991,LII,VRSN,0.4210709017583253,1.498604658820913,163.86413054133462,0.0,0.91435806100976,0.0329229244244068,-0.005912860308235259,0.005889761226376006,0.1084686685617291
144995,LII,VZ,-7.002626353771498,7.396813689046249,138.54897084076242,0.0,0.8841591284744792,0.0164274360652207,-0.004023084036906859,0.030963493765401223,0.0930292700099441
145000,LII,WCN,0.2298489837750766,1.7000941353622376,257.3564428599174,0.0,0.9634167656779938,0.0035677883023186,-0.011582726768611535,0.00021238408344603055,0.19430747722271735
145003,LII,WEC,-1.537718939909903,3.011364844045453,160.12155662017634,0.0,0.9106696106709148,0.0032994313902032,-0.004302890298674836,0.045855132820110674,0.06546204141404655
145011,LII,WPC,-4.017897081814534,4.234322047206208,133.69416235679972,0.0,0.8766499542945715,0.0107708676392386,-0.0025316228701675525,0.15349625770020386,0.12617161645004282
145014,LII,WRB,-1.3044143051351351,2.8671990243006564,204.72920623965337,0.0,0.943392890021698,0.0053639667593805,-0.007041564689018726,0.005446251954530008,0.18189796784815337
145018,LII,WTW,-2.735994085573856,4.848953267247418,182.65108593828376,0.0,0.9298982435685732,0.0006911185399393,-0.007161775004690017,0.002437691156594697,0.11915260427438312
145020,LII,XEL,-1.53114905562349,3.322509123080646,182.1483353309034,0.0,0.9295380363625432,0.0084099829452191,-0.006782340789737617,0.004643562486472634,0.08838689490872131
145023,LII,XYL,-0.0374073721354833,2.08469379687854,185.71714436420865,0.0,0.9320377865673344,0.0222537922652816,-0.0041891311137726844,0.05469130487761235,0.2719845269341531
145024,LII,YUM,-2.038659544867131,3.638640258712254,190.6630797597512,0.0,0.9352928327081892,0.0072690257977644,-0.005454141385342365,0.023386187887951892,0.15758120831548927
145129,LIN,PG,-0.4149258416716109,1.2314752908966131,165.5376937568923,0.0,0.9159361300620464,0.0248356807066172,-0.003991185190242198,0.06326490893683166,0.19204729795632924
145151,LIN,RBA,0.0104009910560017,1.0508258066553506,148.48076035520057,0.0,0.8976041245968748,0.0274748257506744,-0.004230291376389384,0.0022424428923013763,0.11539554296471644
145255,LIN,TU,-1.4645327263303711,1.9434652929813032,156.1539881431947,0.0,0.9065023368548608,0.0035632954047843,-0.0024133131369525364,0.23090251231081008,0.21328115919488944
145425,LKQ,PNR,0.0871382674433016,1.011175817618647,106.77282887643553,0.0,0.8192654673740898,0.0122309645800551,-0.00572762750719031,0.0022539921134131047,0.27275126459756827
145523,LKQ,TM,-0.2056744919464626,1.1025708977365378,81.72205684940997,0.0,0.7264369952805456,0.0496417910022717,-0.0055315216532000454,0.022995597996230393,0.1580651425912012
145592,LKQ,WY,-0.3208537132353742,1.228979471026202,96.93593110928934,0.0,0.7888608303359608,0.0048130173857542,-0.0068657524055806265,0.00972024099419973,0.2270806778047334
145605,LLY,LPLA,0.2424281227685068,1.1165290300417126,136.83059944657984,0.0,0.8815780282593988,0.0189021322535824,-0.005605906002461965,0.006300263148151617,0.032984405545317674
145614,LLY,MAA,-0.9453907459579892,1.916000291892928,164.56699569721974,0.0,0.915026021505034,0.0046818442924598,-0.005812444859368129,0.013920394415263649,0.0802043774253407
145619,LLY,MCHP,-0.0828300772868386,1.1972712999849116,126.8957614536419,0.0,0.8649122938159025,0.0239532955389333,-0.00352408846921832,0.0650410826263626,0.04531507329771156
145633,LLY,MMC,-0.564008534621314,1.2557181716392836,167.3677328499027,0.0,0.9176138021988198,0.025057949078741,-0.00521606632013036,0.02827517941168768,0.09741999286218106
145638,LLY,MORN,-0.0890048399574888,1.469726998050477,182.44464169264324,0.0,0.9297506584049172,0.0029404248171437,-0.008886282663423992,0.000777676558868814,0.047763427485119414
145644,LLY,MRVL,0.6214580533450218,1.3138725154842166,138.16008299715662,0.0,0.8835821079046077,0.0089326491064804,-0.005690573460345138,0.006044038290368558,0.03159191275988127
145647,LLY,MSI,-0.0498318258345336,1.149905687333696,153.5940956179227,0.0,0.9036625329569684,0.034151121438203,-0.004248777395289028,0.055184604631865974,0.08338596268818843
145655,LLY,NDSN,-0.4944630851121576,1.12635055891069,137.645063478522,0.0,0.882811572634482,0.0475285858147508,-0.0035285391435436533,0.08501700604473296,0.04776113597610654
145672,LLY,NVO,-0.8521286407477949,1.333097132882359,176.036799716088,0.0,0.9249342350496106,0.0069026811377254,-0.006021490738912977,0.01167757667567523,0.17064280456092507
145683,LLY,ORCL,-1.860281705712026,2.4012417509408857,176.1940201947942,0.0,0.9250581047437578,0.0005952963980791,-0.008767795763141444,0.0004079018447330225,0.10907638754708437
145684,LLY,ORLY,0.662919036785543,1.0059821536660165,152.3690287805134,0.0,0.9022591958378822,0.0115412823478287,-0.0022057726550108285,0.006652327861652454,0.07472585208510152
145690,LLY,PAG,-0.8765890106098014,1.369871716761576,90.07366660899298,0.0,0.7633668428978021,0.0287516279112066,-0.0014593969138679782,0.3194691961731637,0.013997820216330892
145691,LLY,PAYX,-0.7519127293380624,1.4480414987767392,149.1958942532996,0.0,0.8984839797829747,0.0300928711273568,-0.0046963529242657065,0.025084628610959826,0.13406698373492387
145704,LLY,PHM,1.2096429626280434,1.109188726517341,116.48847135847107,0.0,0.8436389070699684,0.0104884000037309,-0.0010838745012370465,0.0030871790280431626,0.03276524938789038
145707,LLY,PLD,-0.2144898895015086,1.181466372985891,193.2886182276769,0.0,0.9369286746316206,0.0024283522447681,-0.008074211765763204,0.00254845046415829,0.1247034569482538
145721,LLY,QCOM,-0.4507779140463581,2.0536212494801034,98.29819462943044,0.0,0.7934721611492876,0.040327802348441,-0.0030789778121771555,0.04667729365365866,0.03928326832565321
145735,LLY,ROK,-0.6378872698244896,1.5048232313040637,150.37529633909938,0.0,0.8999113718145234,0.0097663387264913,-0.005383588099311942,0.01409147625933779,0.06691970078133913
145740,LLY,RS,-1.201851110875371,2.1587997512388823,129.76504798576346,0.0,0.8700524852709292,0.0211346395905374,-0.005517541751336283,0.004733782785330394,0.03937792305670529
145744,LLY,RVTY,0.3691164877514578,1.1269481630352294,206.1018521677368,0.0,0.944102382967727,0.0425386060159672,-0.0023556743420359858,0.000892134749823087,0.0626167060495525
145770,LLY,SONY,0.3403865591604071,1.0749856906807131,171.17617020274338,0.0,0.9209524211641418,0.0053390324089771,-0.0077110356578118594,0.002069681939010037,0.04015436173408149
145784,LLY,SUI,0.362194771022973,1.0033254215878116,145.6975120866743,0.0,0.8940729945729604,0.0298125242431413,-0.0034830034662500092,0.005734430434550082,0.06714160919053669
145796,LLY,TECH,-0.4037831040507905,1.026524443154014,234.5929118353189,0.0,0.9562979853316228,7.298437673518629e-05,-0.0008975075643560224,0.5723175653094918,0.02842425630853862
145804,LLY,TGT,0.2843721890546476,1.1880721264571033,153.9114533574219,0.0,0.9040213177835484,0.0494191534505183,-0.007372022151085825,0.0010573227193661368,0.05735582440919007
145813,LLY,TRI,-0.4192718917986897,1.422912267323244,224.8226634155153,0.0,0.9526010346977516,0.0003863390276981,-0.008918900420079243,0.005205500595053244,0.06845852437517619
145815,LLY,TROW,-0.645359908598155,1.702823401624378,171.9720888989408,0.0,0.9216252080082804,0.0285573973224941,-0.005450343929765459,0.02419371503290461,0.1138077200825659
145819,LLY,TSCO,-0.4825092571775599,1.2164630552492806,153.92244951174368,0.0,0.9040337146736884,0.0064666424556458,-0.0037405274826153214,0.0999085835224306,0.04053268833553936
145826,LLY,TU,-4.50696541935739,4.573562137489587,133.42272667727127,0.0,0.8762097481971902,0.0082144323052747,-0.003907111259620619,0.04702436120888565,0.07302568771084061
145838,LLY,UPS,-1.481056982354649,2.403362957247853,122.43549193609908,0.0,0.8563304545061832,0.0338481410454445,-0.004468073963032255,0.015384957429185992,0.05203241817472515
145855,LLY,WAT,-0.8954412997664242,1.6889566545403307,138.55940283574242,0.0,0.8841745506215236,0.0451457351702282,-0.002453528933776223,0.22786882143489964,0.07223094492024007
145874,LLY,WSO,-0.5015212284436981,1.1924299431651328,146.990853520481,0.0,0.8957353521103232,0.0260766963374048,-0.00458460787471746,0.035171837323897004,0.042996751676655065
145886,LMT,LNT,-0.6505894170034733,2.027432543552362,188.78228211255148,0.0,0.9340824952360344,0.0197064141555214,-0.005765569063132215,0.021885230749401813,0.1867765194333364
145907,LMT,MDT,-0.908503175896724,1.976777371962823,143.68270954152376,0.0,0.8914062912200679,0.0306772715330347,-0.00409928099896862,0.03366245047755916,0.20786597695178521
145926,LMT,MRK,-1.5977766343477011,2.7023156742788004,135.44525856728458,0.0,0.8794367403491885,0.0147773559743833,-0.004655225588284957,0.014599373631746498,0.14229862818641492
145944,LMT,NI,-0.7778750037979707,1.693027152638906,146.76425495200377,0.0,0.8954468301424684,0.0362624294019057,-0.005910235160830861,0.0024927911355038346,0.21757104284500528
145961,LMT,O,-1.3301198171334914,2.480229306400465,115.13303482300816,0.0,0.840526200965317,0.0297260946870913,-0.0024967335751792884,0.1325857643977839,0.1403660289382278
145969,LMT,OTEX,-0.4940109318140019,1.667293894282894,159.132647697629,0.0,0.9096565137308872,0.0150638194223912,-0.005562656169228674,0.010675479741408221,0.1609054725098258
146018,LMT,RNR,-1.9897330043277333,3.137778652782619,160.89304814458907,0.0,0.9114485664156076,0.0003330505393867,-0.008502610537724409,0.00014532591526558885,0.1333289979072213
146022,LMT,ROST,0.2754947959636463,1.142642052497051,149.05891578038438,0.0,0.8983162972896518,0.0085366476182235,-0.004837571230460979,0.018154847541317364,0.16578738637718837
146033,LMT,SAP,-1.3421107691045042,2.5500868029296058,122.9922190201963,0.0,0.8574431612779243,0.0163201567871751,-0.004153613937256033,0.01910806428892199,0.123610948043274
146042,LMT,SIRI,-1.415417778518684,1.9718708431759315,135.18230736264013,0.0,0.8790240510331385,0.0046118301896912,-0.004265388163647206,0.02627100144270641,0.12865714114751026
146050,LMT,SNN,-2.5896279088194256,3.2905341646796056,121.37391073880868,0.0,0.8541743776629955,0.0119733003923058,-0.0036767551102919113,0.036167280898173046,0.12306762964811813
146058,LMT,SRE,-1.036919434125138,1.7337027738738868,187.2740918497784,0.0,0.9330878299264131,0.0023148664765323,-0.007618214598037867,0.0016557968380915492,0.2333354521156088
146072,LMT,SYY,-0.3952104850370188,1.9569693928959684,133.39756261828725,0.0,0.8761688242044657,0.0206299947609685,-0.004952241294427492,0.006882833057436454,0.185737451432042
146106,LMT,TSN,-0.1661398430384873,1.3562552088712576,123.535558356379,0.0,0.8585173737428526,0.03242878769129,-0.006897249725266515,0.00014241485023843228,0.08941382721498004
146111,LMT,TVE,-11.404443127671048,13.093352549238077,107.2416499552831,0.0,0.8205592890360676,0.0250668852040753,-0.0028058978769085483,0.09615950539587605,0.0026515991184677956
146118,LMT,UL,-2.7802443507845016,3.8085256025356338,179.24694557504253,0.0,0.927405436376054,0.0011013093240559,-0.007009499279294482,0.004449418591655548,0.13984594281690688
146134,LMT,VRTX,0.2664230264182945,1.0454835288320543,113.4110427034396,0.0,0.836444726983731,0.0218328541263632,-0.002054616770972394,0.03204893699911852,0.08926256783248532
146137,LMT,VZ,-3.6596967508383553,4.500377480877569,134.83698003459267,0.0,0.8784789988014141,0.0105270908909347,-0.004304276179404603,0.022905352335934402,0.14870893160234133
146145,LMT,WEC,-0.3510718658308533,1.8394885206896625,161.49978289848536,0.0,0.9120542651099656,0.0122583695208708,-0.004165765738054296,0.054011583844251566,0.19652471222345558
146162,LMT,XEL,-0.3110963677427207,2.011781126884307,164.24511625010905,0.0,0.9147210700156008,0.0242892001625848,-0.004624109965884054,0.03442095622790969,0.2030219099063293
146167,LMT,ZBH,-2.36472335412302,2.8101174106105846,105.02227921930825,0.0,0.8143182296596082,0.0291681152181198,-0.0027158635679896265,0.07937756380460308,0.12966863042581855
146467,LNT,MCD,0.2691233628510315,1.07938852669287,213.8080301899324,0.0,0.947852815062592,0.0002828486183832,-0.013349684075801607,9.327154016782086e-06,0.20042412602395088
146471,LNT,MDLZ,-0.5512694842101091,1.4078215024881058,182.64270844867227,0.0,0.929892263405198,0.0045191098227406,-0.008058975423471068,0.0009067346599462229,0.30048215636898257
146491,LNT,MRK,-0.4405339957066128,1.319434409387754,173.14878442085808,0.0,0.9226046720218416,0.0010885956993672,-0.007203050445753274,0.005171667562646756,0.13424301106405512
146519,LNT,NTRS,-0.1923302498181496,1.0708212492685534,105.86673453396348,0.0,0.8167279034606181,0.018888211840206,-0.004965664738821922,0.004099290245474093,0.07144637707065948
146526,LNT,O,-0.3493900150922999,1.2302644204392217,159.52881525432215,0.0,0.9100643624722636,0.0025394323856031,-0.005816287033108565,0.0063910913101302425,0.3085555322332211
146534,LNT,OTEX,0.0147844105372442,1.16604154056829,206.30694035483563,0.0,0.9442072651021624,0.0195148371484773,-0.0017100498326489877,0.01046695016975633,0.09292089753734623
146543,LNT,PCAR,-0.329182788109625,1.244860397859833,118.60257194756456,0.0,0.8483255814140707,0.0106873401869401,-0.005732739251857195,0.002460364692641794,0.0801067790276937
146545,LNT,PEG,-0.3507065068284976,1.3965935525312232,240.7939921426872,0.0,0.9584275165329682,0.0046424993842646,-0.010440145450880173,3.8806158121853157e-05,0.5470674759624921
146546,LNT,PEP,-0.4411357695121817,1.3650760236081965,283.667715987747,0.0,0.9696923586752572,0.0011405533867221,-0.013689980183816527,4.733439070526088e-05,0.4215897755322294
146583,LNT,RNR,-0.5131067918596318,1.4672237765550735,133.89629458433322,0.0,0.8769763137835229,0.023134200411037,-0.0069036681357390935,0.0005081616698405041,0.18039782892108225
146598,LNT,SAP,-0.3048733096485841,1.2396949591987183,143.92239610244857,0.0,0.8917285619457742,0.0013457261394602,-0.008379440054381767,0.0001939030788491609,0.07630905937547705
146610,LNT,SLF,-0.3575979109848922,1.0799545335664058,121.65941820738404,0.0,0.8547587225097176,0.0174028517524433,-0.00586311126182504,0.0020988482379896327,0.10648855373714472
146623,LNT,SRE,0.2721466636447058,1.1467581911449822,254.55621286147087,0.0,0.9626377124373904,0.0120953884272191,-0.0006752198072502971,0.06269866105402752,0.44202867808147006
146634,LNT,SWK,0.0380698357921976,1.08128947506038,132.57181450135153,0.0,0.8748151220954561,0.0021961283386954,-0.006996567191416666,0.0007004162717001602,0.09794782235268873
146651,LNT,TFC,-0.3646131106696137,1.3107260604227768,94.79787182746873,0.0,0.7813354647975318,0.0257030776062987,-0.004278499543836883,0.006593207436481309,0.08185310260706424
146665,LNT,TRP,-1.826127901452891,3.115176960927225,92.71012465469758,0.0,0.7736307697559786,0.0111706515120764,-0.0024000406665928183,0.11150090838592783,0.13066155517286127
146675,LNT,TU,-1.2631035868524136,2.135109659255063,116.4385134139662,0.0,0.8435257040324438,0.0469490828498381,-0.00374738235025576,0.037271592250003364,0.1428863835631159
146676,LNT,TVE,-5.3751190543954985,6.519349952515155,146.5781204228047,0.0,0.8952089681341855,0.0013319277715734,-0.0061205035188795385,0.009799967746640603,0.009752687746027777
146683,LNT,UL,-0.9046419611604724,1.7936124092964374,154.92132967944036,0.0,0.9051502415277598,0.0484766624465479,-0.004703015401975394,0.03716875417444808,0.18609692276042256
146702,LNT,VZ,-1.431418666018215,2.187732008392376,163.01792842663835,0.0,0.9135437125569712,0.0277086194610677,-0.004170787748833742,0.0683719545649304,0.23777376501895753
146718,LNT,WPC,-0.5494490230775733,1.2527462383478618,155.99221746138107,0.0,0.9063264888512744,0.0059473093643557,-0.005707646592827761,0.005263531203106127,0.3374252901997884
146725,LNT,WTW,-0.1340310997461899,1.412474444377057,185.61379603214743,0.0,0.9319672340908656,0.0001908082407237,-0.011525391126277552,1.6614608778171378e-05,0.1767407520562122
146731,LNT,YUM,0.0947606430817781,1.047004813261715,164.19647596727785,0.0,0.9146748494711748,0.0070519736456122,-0.008646306272655302,0.00035693364701946267,0.15336816265189246
146749,LOGI,MCHP,-2.8230582546349945,3.246524587081453,161.00027590918273,0.0,0.911556050696688,0.0312472941843715,-0.003570235771442886,0.1031094284081859,0.11711407587588663
146787,LOGI,NEM,-4.1423155137501,13.422414421755455,62.28623198201655,0.0,0.6066978461982393,0.0259953276548207,-0.002825560470188719,0.009768695078861247,0.015997259234937555
146799,LOGI,NTES,-1.0388611234095562,1.1098384857758128,148.10105028427918,0.0,0.8971324750815773,0.0027873648555574,-0.008946140057160766,1.4771479247723432e-05,0.08361180922436617
146824,LOGI,PCAR,-8.768376823650101,6.919331104974213,119.59212921497137,0.0,0.8504514170372801,0.0041966896201478,-0.005494022108208125,0.001698646496464487,0.04230593485660572
146832,LOGI,PH,-4.454097533519934,4.359055882924425,164.8936175943254,0.0,0.9153338484146988,0.0025484555579201,-0.0027055565955711076,0.24928021309459072,0.030644550209622645
146834,LOGI,PHM,-3.80955582459282,2.0461073272005974,132.75981042321746,0.0,0.8751251681735351,0.0046233724855926,-0.004116563808867851,0.029535905432548016,0.06814661262665644
146835,LOGI,PKG,-4.226417575338492,2.3255855109198267,101.2316335317612,0.0,0.802943601488683,0.0463100988110182,-0.002857722178057742,0.06500645876159654,0.011026209892321392
146847,LOGI,PTC,-2.516765814042057,2.400932662050026,136.86020452168918,0.0,0.8816231917288729,0.0269343496831771,-0.00127540001384998,0.49781148105031925,0.12682016225588977
146852,LOGI,RBA,-4.298602814890375,5.369072269846651,140.63985497617526,0.0,0.8871922564777672,0.0030847661436556,-0.0052812365722693325,0.007888995429740673,0.06839153373934914
146861,LOGI,RIO,-5.126286839787574,7.856595331199007,135.5003747111493,0.0,0.8795229869851904,0.0030071477155418,-0.00210180369642472,0.27866858545707407,0.05506720104104734
146869,LOGI,RPM,-5.417261688879818,4.131517579554865,123.10197774539614,0.0,0.8576610898281956,0.0484064999926335,-0.005319359517305808,0.002846244419856666,0.054261992331385955
146870,LOGI,RS,-5.641475590288144,5.739023078454894,136.69108892359628,0.0,0.8813648679451517,0.0108008491868678,-0.0018502653469795198,0.35175246910516145,0.025709973353642224
146882,LOGI,SCCO,-5.706483190095719,7.429561301396567,132.24188181375618,0.0,0.8742683273127474,0.0014511943853847,-0.0011942769108628799,0.5319860692444229,0.04502308201302452
146884,LOGI,SGEN,-1.0332098734148452,1.451800875842296,111.7026173621549,0.0,0.832249175267045,0.0270816272789378,-0.006782010836967847,3.8778244301697335e-05,0.04705932374546529
146891,LOGI,SLF,-8.375669262615498,5.76798362201752,97.61879090995367,0.0,0.7911897576811842,0.034018213087335,-0.00035644666397623224,0.8114834772133971,0.027529100589057443
146898,LOGI,SNY,-16.455787251994693,14.10902273029806,61.7076545902571,0.0,0.602235366703074,0.0494805009237931,-0.0014120582493561554,0.19285087625999944,0.02165597619934856
146899,LOGI,SO,-10.152158993299444,10.69420080859859,95.54610747542507,0.0,0.7840100196335189,0.0355614482800025,-0.0022318718470720226,0.13315257507355746,0.0029118158748967504
146915,LOGI,SWK,-6.4081148958297565,5.848809171645073,111.02874916583175,0.0,0.8305528178290396,0.0173477476407435,-0.0025326041197627344,0.12202363785622247,0.05009898556428105
146916,LOGI,SWKS,-2.3501426431202166,1.431412305917638,120.00318089459518,0.0,0.851322110812352,0.0431273137798457,-0.0022543578945946816,0.1793749165589339,0.1240902356071415
146924,LOGI,TDG,-1.1168771494428589,1.1254412357541823,110.603823356058,0.0,0.8294707814516012,0.0494685977274825,-0.001790763381418464,0.28140402311884527,0.015099746474010023
146935,LOGI,TJX,-5.424902070916124,3.805265627377897,102.22585358559766,0.0,0.8060180698150179,0.0308046248919519,-0.0017329145417988665,0.2681021125413292,0.007935489474102164
